,Timestamp,Device Type,Pulse,Temp,Proximity,Ambient Noise,Movement Pattern,Stress Indicator,User Behavior,ZPulse,ZTemp,ZAmbNoise
608,09-11-2023 16:13,Earring,78,98.1,Low,98,Irregular,No,Active,-0.6859259410778532,-1.0497523646157607,1.5519890515093964
609,08-11-2023 20:21,Ring,113,98.9,Medium,46,Irregular,Yes,Calm,0.886989471208385,0.5017013425569901,-0.9685753397233043
610,26-11-2023 07:22,Earring,74,99.1,Medium,44,Normal,Yes,Stressed,-0.8656877024819947,0.8895647693501503,-1.065520124001485
611,21-11-2023 04:32,Ring,64,98.7,Medium,90,Irregular,No,Sedentary,-1.3150921059923484,0.11383791576380238,1.1642099143966733
612,19-11-2023 07:22,Shoe,100,98.7,Medium,64,Irregular,No,Active,0.3027637466449251,0.11383791576380238,-0.09607228121967713
613,13-11-2023 01:16,Ring,110,98.1,High,37,Irregular,Yes,Sedentary,0.7521681501552788,-1.0497523646157607,-1.404826868975118
614,12-11-2023 06:49,Shoe,152,99.2,Medium,86,Normal,Yes,Active,2.6396666448987647,1.083496482746758,0.9703203458403117
615,16-11-2023 22:18,Earring,127,98.3,Medium,96,Irregular,Yes,Stressed,1.5161556361228803,-0.6618889378225731,1.4550442672312156
616,25-11-2023 04:29,Ring,103,98.0,Low,36,Normal,Yes,Active,0.43758506769803124,-1.2436840780123408,-1.4532992611142084
617,23-11-2023 10:03,Ring,62,98.8,Low,73,Irregular,No,Sedentary,-1.4049729866944192,0.3077696291603825,0.34017924803213645
618,16-11-2023 19:10,Ring,128,98.6,Low,37,Irregular,Yes,Active,1.5610960764739157,-0.08009379763280527,-1.404826868975118
619,27-11-2023 03:11,Earring,64,99.3,High,78,Normal,Yes,Sedentary,-1.3150921059923484,1.277428196143338,0.5825412087275884
620,13-11-2023 14:11,Ring,89,98.8,Medium,74,Irregular,No,Calm,-0.19158109721646405,0.3077696291603825,0.3886516401712269
621,16-11-2023 02:19,Ring,129,97.9,Low,81,Irregular,Yes,Active,1.606036516824951,-1.437615791408921,0.7279583851448597
622,18-11-2023 21:02,Shoe,120,98.5,Low,79,Normal,Yes,Stressed,1.2015725536656325,-0.2740255110293853,0.6310136008666789
623,23-11-2023 06:34,Ring,69,98.4,Low,41,Irregular,No,Stressed,-1.0903899042371716,-0.46795722442596543,-1.2109373004187562
624,13-11-2023 10:57,Ring,67,99.6,High,76,Irregular,Yes,Sedentary,-1.1802707849392424,1.8592233363331059,0.48559642444940765
625,21-11-2023 23:45,Shoe,113,99.0,Medium,70,Irregular,Yes,Sedentary,0.886989471208385,0.6956330559535702,0.19476207161486525
626,01-11-2023 05:23,Earring,108,98.1,Low,63,Normal,Yes,Sedentary,0.6622872694532081,-1.0497523646157607,-0.14454467335876753
627,10-11-2023 20:45,Earring,97,98.5,High,97,Normal,No,Calm,0.16794242559181896,-0.2740255110293853,1.503516659370306
628,24-11-2023 02:46,Shoe,140,98.6,Low,54,Irregular,Yes,Stressed,2.10038136068634,-0.08009379763280527,-0.5807962026105812
629,01-11-2023 09:20,Shoe,106,99.4,Low,82,Normal,Yes,Sedentary,0.5724063887511374,1.4713599095399457,0.77643077728395
630,07-11-2023 11:08,Shoe,102,99.2,High,77,Irregular,Yes,Sedentary,0.39264462734699584,1.083496482746758,0.534068816588498
631,08-11-2023 22:00,Earring,87,98.5,Medium,60,Normal,No,Active,-0.2814619779185348,-0.2740255110293853,-0.2899618497760387
632,16-11-2023 17:28,Ring,139,98.3,High,33,Normal,Yes,Sedentary,2.055440920335305,-0.6618889378225731,-1.5987164375314795
633,20-11-2023 14:08,Earring,90,98.7,High,50,Normal,No,Sedentary,-0.14664065686542868,0.11383791576380238,-0.7746857711669427
634,12-11-2023 18:17,Earring,95,98.9,High,43,Irregular,No,Calm,0.07806154488974822,0.5017013425569901,-1.1139925161405755
635,04-11-2023 05:18,Ring,66,98.2,Low,67,Normal,No,Stressed,-1.2252112252902776,-0.8558206512191532,0.04934489519759406
636,08-11-2023 17:04,Shoe,169,99.1,High,42,Normal,Yes,Stressed,3.403654130866366,0.8895647693501503,-1.1624649082796659
637,01-11-2023 01:43,Earring,74,97.0,Medium,70,Irregular,No,Stressed,-0.8656877024819947,-3.183001211978252,0.19476207161486525
638,11-11-2023 17:10,Earring,69,99.4,High,58,Normal,Yes,Active,-1.0903899042371716,1.4713599095399457,-0.38690663405421954
639,06-11-2023 04:37,Ring,120,99.0,High,79,Normal,Yes,Sedentary,1.2015725536656325,0.6956330559535702,0.6310136008666789
640,13-11-2023 04:38,Shoe,71,97.9,Medium,64,Irregular,No,Active,-1.0005090235351008,-1.437615791408921,-0.09607228121967713
641,12-11-2023 10:57,Shoe,113,98.4,Low,66,Normal,Yes,Calm,0.886989471208385,-0.46795722442596543,0.0008725030585036603
642,03-11-2023 05:54,Ring,71,98.5,Low,36,Normal,No,Active,-1.0005090235351008,-0.2740255110293853,-1.4532992611142084
643,14-11-2023 15:51,Ring,110,98.7,High,91,Irregular,Yes,Calm,0.7521681501552788,0.11383791576380238,1.2126823065357637
644,08-11-2023 01:58,Earring,102,98.7,Medium,34,Irregular,Yes,Calm,0.39264462734699584,0.11383791576380238,-1.5502440453923891
645,10-11-2023 09:05,Earring,78,99.5,Medium,82,Irregular,Yes,Active,-0.6859259410778532,1.6652916229365258,0.77643077728395
646,11-11-2023 10:03,Earring,67,98.3,High,40,Irregular,No,Active,-1.1802707849392424,-0.6618889378225731,-1.2594096925578468
647,03-11-2023 17:54,Earring,77,99.1,Medium,97,Irregular,Yes,Sedentary,-0.7308663814288886,0.8895647693501503,1.503516659370306
648,05-11-2023 18:21,Ring,119,97.9,Low,76,Normal,Yes,Calm,1.1566321133145971,-1.437615791408921,0.48559642444940765
649,05-11-2023 02:46,Shoe,108,99.4,High,92,Normal,Yes,Calm,0.6622872694532081,1.4713599095399457,1.261154698674854
650,29-11-2023 17:12,Earring,94,98.9,Medium,64,Normal,No,Active,0.03312110453871284,0.5017013425569901,-0.09607228121967713
651,22-11-2023 00:02,Shoe,113,99.1,High,93,Normal,Yes,Active,0.886989471208385,0.8895647693501503,1.3096270908139445
652,29-11-2023 07:50,Ring,107,99.3,Medium,37,Normal,Yes,Calm,0.6173468291021728,1.277428196143338,-1.404826868975118
653,03-11-2023 15:41,Ring,77,98.4,Low,67,Irregular,No,Stressed,-0.7308663814288886,-0.46795722442596543,0.04934489519759406
654,08-11-2023 18:38,Ring,150,98.4,High,92,Normal,Yes,Active,2.549785764196694,-0.46795722442596543,1.261154698674854
655,03-11-2023 05:09,Ring,109,98.9,High,50,Irregular,Yes,Stressed,0.7072277098042434,0.5017013425569901,-0.7746857711669427
656,20-11-2023 13:32,Shoe,79,98.9,Low,49,Normal,No,Calm,-0.6409855007268178,0.5017013425569901,-0.8231581633060331
657,10-11-2023 08:33,Shoe,107,98.2,Low,77,Normal,Yes,Stressed,0.6173468291021728,-0.8558206512191532,0.534068816588498
658,17-11-2023 08:38,Shoe,108,98.4,Low,91,Irregular,Yes,Calm,0.6622872694532081,-0.46795722442596543,1.2126823065357637
659,25-11-2023 12:11,Ring,120,98.1,Medium,100,Normal,Yes,Sedentary,1.2015725536656325,-1.0497523646157607,1.6489338357875774
660,14-11-2023 10:58,Shoe,60,99.2,Medium,79,Normal,Yes,Sedentary,-1.49485386739649,1.083496482746758,0.6310136008666789
661,15-11-2023 00:12,Shoe,96,98.7,High,66,Irregular,No,Stressed,0.1230019852407836,0.11383791576380238,0.0008725030585036603
662,20-11-2023 07:50,Ring,166,97.7,Low,59,Irregular,Yes,Sedentary,3.2688328098132597,-1.8254792182021087,-0.33843424191512916
663,18-11-2023 11:04,Earring,93,99.3,High,87,Irregular,Yes,Sedentary,-0.01181933581232254,1.277428196143338,1.018792737979402
664,19-11-2023 14:15,Earring,85,98.2,Low,97,Irregular,No,Calm,-0.37134285862060556,-0.8558206512191532,1.503516659370306
665,20-11-2023 08:05,Earring,118,98.2,Medium,44,Normal,Yes,Stressed,1.111691672963562,-0.8558206512191532,-1.065520124001485
666,29-11-2023 14:53,Shoe,116,99.1,High,42,Normal,Yes,Active,1.0218107922614912,0.8895647693501503,-1.1624649082796659
667,19-11-2023 06:11,Earring,88,98.0,High,53,Irregular,No,Stressed,-0.2365215375674994,-1.2436840780123408,-0.6292685947496716
668,13-11-2023 12:26,Ring,118,99.2,Low,53,Irregular,Yes,Sedentary,1.111691672963562,1.083496482746758,-0.6292685947496716
669,19-11-2023 01:06,Earring,116,99.1,Medium,96,Irregular,Yes,Sedentary,1.0218107922614912,0.8895647693501503,1.4550442672312156
670,06-11-2023 19:07,Earring,69,98.1,Medium,75,Irregular,No,Stressed,-1.0903899042371716,-1.0497523646157607,0.43712403231031727
671,27-11-2023 10:51,Earring,81,97.9,Low,80,Irregular,No,Stressed,-0.551104620024747,-1.437615791408921,0.6794859930057693
672,04-11-2023 11:09,Shoe,60,98.8,Medium,70,Irregular,No,Sedentary,-1.49485386739649,0.3077696291603825,0.19476207161486525
673,17-11-2023 04:18,Ring,75,99.2,Medium,92,Irregular,Yes,Active,-0.8207472621309593,1.083496482746758,1.261154698674854
674,07-11-2023 17:37,Shoe,67,99.4,Medium,47,Irregular,Yes,Sedentary,-1.1802707849392424,1.4713599095399457,-0.920102947584214
675,28-11-2023 23:50,Earring,94,98.7,Low,77,Normal,No,Stressed,0.03312110453871284,0.11383791576380238,0.534068816588498
676,16-11-2023 09:46,Shoe,80,98.2,High,72,Normal,No,Stressed,-0.5960450603757824,-0.8558206512191532,0.29170685589304607
677,04-11-2023 01:05,Ring,85,98.7,High,76,Irregular,No,Calm,-0.37134285862060556,0.11383791576380238,0.48559642444940765
678,11-11-2023 09:35,Ring,87,98.5,Low,72,Irregular,No,Active,-0.2814619779185348,-0.2740255110293853,0.29170685589304607
679,07-11-2023 12:49,Ring,84,98.5,High,47,Irregular,No,Sedentary,-0.4162832989716409,-0.2740255110293853,-0.920102947584214
680,23-11-2023 06:35,Shoe,82,98.8,High,73,Normal,No,Sedentary,-0.5061641796737116,0.3077696291603825,0.34017924803213645
681,14-11-2023 18:50,Ring,111,99.2,High,53,Irregular,Yes,Active,0.7971085905063142,1.083496482746758,-0.6292685947496716
682,09-11-2023 12:11,Earring,107,97.9,Medium,59,Normal,Yes,Stressed,0.6173468291021728,-1.437615791408921,-0.33843424191512916
683,10-11-2023 18:42,Ring,85,98.5,Low,75,Normal,No,Calm,-0.37134285862060556,-0.2740255110293853,0.43712403231031727
684,28-11-2023 13:14,Earring,175,98.6,Low,37,Irregular,Yes,Calm,3.6732967729725785,-0.08009379763280527,-1.404826868975118
685,05-11-2023 17:42,Ring,63,98.8,Low,75,Irregular,No,Active,-1.3600325463433838,0.3077696291603825,0.43712403231031727
686,27-11-2023 09:11,Shoe,77,98.4,Low,42,Normal,No,Active,-0.7308663814288886,-0.46795722442596543,-1.1624649082796659
687,09-11-2023 07:09,Ring,86,98.4,Low,82,Normal,No,Sedentary,-0.32640241826957017,-0.46795722442596543,0.77643077728395
688,03-11-2023 08:03,Ring,100,99.0,Low,43,Irregular,No,Calm,0.3027637466449251,0.6956330559535702,-1.1139925161405755
689,17-11-2023 05:05,Ring,104,98.4,Medium,84,Irregular,Yes,Calm,0.4825255080490666,-0.46795722442596543,0.8733755615621308
690,07-11-2023 09:08,Ring,99,97.9,Low,86,Normal,No,Active,0.2578233062938897,-1.437615791408921,0.9703203458403117
691,24-11-2023 03:04,Ring,115,98.8,Medium,89,Irregular,Yes,Active,0.9768703519104558,0.3077696291603825,1.115737522257583
692,12-11-2023 06:42,Earring,72,98.0,Medium,66,Normal,No,Active,-0.9555685831840655,-1.2436840780123408,0.0008725030585036603
693,23-11-2023 16:09,Ring,72,99.0,Medium,97,Normal,No,Calm,-0.9555685831840655,0.6956330559535702,1.503516659370306
694,02-11-2023 12:29,Shoe,165,98.6,Low,94,Irregular,Yes,Calm,3.2238923694622246,-0.08009379763280527,1.3580994829530348
695,13-11-2023 13:37,Shoe,99,99.4,High,81,Normal,Yes,Calm,0.2578233062938897,1.4713599095399457,0.7279583851448597
696,24-11-2023 10:32,Ring,68,98.8,Medium,51,Irregular,No,Calm,-1.135330344588207,0.3077696291603825,-0.7262133790278523
697,07-11-2023 03:31,Ring,100,99.4,High,84,Irregular,Yes,Sedentary,0.3027637466449251,1.4713599095399457,0.8733755615621308
698,15-11-2023 18:32,Shoe,172,97.5,High,57,Irregular,Yes,Sedentary,3.538475451919472,-2.2133426449952966,-0.4353790261933099
699,08-11-2023 11:22,Shoe,94,98.7,Low,35,Normal,No,Active,0.03312110453871284,0.11383791576380238,-1.5017716532532988
700,08-11-2023 12:13,Ring,141,98.4,Low,50,Normal,Yes,Sedentary,2.1453218010373756,-0.46795722442596543,-0.7746857711669427
701,15-11-2023 19:53,Earring,81,98.8,High,88,Irregular,No,Sedentary,-0.551104620024747,0.3077696291603825,1.0672651301184926
702,24-11-2023 01:14,Earring,77,98.8,Low,90,Normal,No,Stressed,-0.7308663814288886,0.3077696291603825,1.1642099143966733
703,19-11-2023 01:30,Earring,78,99.3,Medium,69,Normal,Yes,Stressed,-0.6859259410778532,1.277428196143338,0.14628967947577487
704,09-11-2023 10:36,Ring,80,97.9,Low,70,Normal,No,Sedentary,-0.5960450603757824,-1.437615791408921,0.19476207161486525
705,14-11-2023 04:11,Ring,103,99.6,Low,92,Irregular,Yes,Stressed,0.43758506769803124,1.8592233363331059,1.261154698674854
706,03-11-2023 08:08,Earring,64,98.9,Low,62,Irregular,No,Calm,-1.3150921059923484,0.5017013425569901,-0.19301706549785794
707,19-11-2023 01:38,Shoe,88,98.9,Medium,35,Normal,No,Stressed,-0.2365215375674994,0.5017013425569901,-1.5017716532532988
708,26-11-2023 20:50,Ring,76,98.4,Low,60,Irregular,No,Calm,-0.7758068217799239,-0.46795722442596543,-0.2899618497760387
709,19-11-2023 21:12,Shoe,136,98.8,Low,60,Irregular,Yes,Calm,1.9206195992821986,0.3077696291603825,-0.2899618497760387
710,10-11-2023 00:52,Ring,111,98.7,Low,60,Normal,Yes,Active,0.7971085905063142,0.11383791576380238,-0.2899618497760387
711,26-11-2023 21:53,Earring,119,98.6,Medium,85,Irregular,Yes,Active,1.1566321133145971,-0.08009379763280527,0.9218479537012213
712,09-11-2023 12:06,Ring,116,99.3,High,96,Normal,Yes,Stressed,1.0218107922614912,1.277428196143338,1.4550442672312156
713,02-11-2023 10:35,Ring,104,99.1,Low,75,Irregular,Yes,Active,0.4825255080490666,0.8895647693501503,0.43712403231031727
714,13-11-2023 07:53,Earring,72,98.7,High,64,Irregular,No,Sedentary,-0.9555685831840655,0.11383791576380238,-0.09607228121967713
715,02-11-2023 06:07,Shoe,78,99.5,Medium,39,Normal,Yes,Sedentary,-0.6859259410778532,1.6652916229365258,-1.3078820846969372
716,17-11-2023 22:18,Shoe,87,100.0,Medium,97,Irregular,Yes,Stressed,-0.2814619779185348,2.6349501899194814,1.503516659370306
717,01-11-2023 15:57,Shoe,60,98.3,Medium,98,Normal,No,Stressed,-1.49485386739649,-0.6618889378225731,1.5519890515093964
718,09-11-2023 02:53,Earring,80,99.1,Low,92,Normal,Yes,Stressed,-0.5960450603757824,0.8895647693501503,1.261154698674854
719,27-11-2023 14:38,Ring,118,98.7,High,75,Normal,Yes,Active,1.111691672963562,0.11383791576380238,0.43712403231031727
720,07-11-2023 03:18,Ring,73,97.9,Medium,74,Normal,No,Active,-0.9106281428330301,-1.437615791408921,0.3886516401712269
721,04-11-2023 15:46,Earring,86,98.9,Low,98,Normal,No,Stressed,-0.32640241826957017,0.5017013425569901,1.5519890515093964
722,28-11-2023 16:35,Earring,121,98.3,Low,71,Normal,Yes,Active,1.246512994016668,-0.6618889378225731,0.24323446375395566
723,25-11-2023 03:08,Earring,99,98.5,High,98,Irregular,No,Active,0.2578233062938897,-0.2740255110293853,1.5519890515093964
724,19-11-2023 18:14,Shoe,87,99.2,High,94,Irregular,Yes,Sedentary,-0.2814619779185348,1.083496482746758,1.3580994829530348
725,01-11-2023 08:57,Shoe,91,98.6,Low,62,Irregular,No,Sedentary,-0.10170021651439329,-0.08009379763280527,-0.19301706549785794
726,14-11-2023 10:52,Shoe,96,98.5,High,80,Normal,No,Stressed,0.1230019852407836,-0.2740255110293853,0.6794859930057693
727,15-11-2023 01:08,Shoe,102,98.6,Low,69,Irregular,Yes,Active,0.39264462734699584,-0.08009379763280527,0.14628967947577487
728,14-11-2023 15:14,Shoe,99,99.0,High,42,Irregular,No,Active,0.2578233062938897,0.6956330559535702,-1.1624649082796659
729,13-11-2023 06:59,Ring,71,98.6,Low,61,Irregular,No,Calm,-1.0005090235351008,-0.08009379763280527,-0.24148945763694835
730,13-11-2023 08:06,Shoe,60,98.5,High,98,Irregular,No,Calm,-1.49485386739649,-0.2740255110293853,1.5519890515093964
731,10-11-2023 15:51,Shoe,179,97.9,High,83,Normal,Yes,Calm,3.8530585343767196,-1.437615791408921,0.8249031694230404
732,15-11-2023 14:45,Earring,93,98.3,High,89,Normal,No,Calm,-0.01181933581232254,-0.6618889378225731,1.115737522257583
733,06-11-2023 18:45,Earring,71,98.5,Medium,81,Irregular,No,Sedentary,-1.0005090235351008,-0.2740255110293853,0.7279583851448597
734,16-11-2023 05:10,Shoe,96,97.7,Low,39,Normal,No,Active,0.1230019852407836,-1.8254792182021087,-1.3078820846969372
735,20-11-2023 08:12,Ring,91,99.2,Low,93,Irregular,Yes,Sedentary,-0.10170021651439329,1.083496482746758,1.3096270908139445
736,23-11-2023 18:47,Ring,109,99.6,Medium,72,Irregular,Yes,Sedentary,0.7072277098042434,1.8592233363331059,0.29170685589304607
737,23-11-2023 02:57,Shoe,124,98.1,Medium,63,Normal,Yes,Stressed,1.381334315069774,-1.0497523646157607,-0.14454467335876753
738,11-11-2023 16:12,Ring,61,98.6,Medium,36,Normal,No,Sedentary,-1.4499134270454546,-0.08009379763280527,-1.4532992611142084
739,04-11-2023 06:26,Earring,110,98.7,High,45,Irregular,Yes,Stressed,0.7521681501552788,0.11383791576380238,-1.0170477318623947
740,23-11-2023 03:50,Shoe,83,99.1,High,64,Irregular,Yes,Calm,-0.4612237393226763,0.8895647693501503,-0.09607228121967713
741,16-11-2023 02:46,Earring,85,99.1,High,62,Irregular,Yes,Active,-0.37134285862060556,0.8895647693501503,-0.19301706549785794
742,29-11-2023 09:16,Shoe,118,98.9,High,34,Irregular,Yes,Sedentary,1.111691672963562,0.5017013425569901,-1.5502440453923891
743,22-11-2023 18:45,Shoe,87,98.7,Medium,36,Irregular,No,Stressed,-0.2814619779185348,0.11383791576380238,-1.4532992611142084
744,13-11-2023 05:30,Ring,87,99.0,Low,72,Irregular,No,Sedentary,-0.2814619779185348,0.6956330559535702,0.29170685589304607
745,29-11-2023 13:57,Earring,84,97.9,Low,88,Irregular,No,Stressed,-0.4162832989716409,-1.437615791408921,1.0672651301184926
746,17-11-2023 17:37,Shoe,77,98.1,Low,90,Irregular,No,Stressed,-0.7308663814288886,-1.0497523646157607,1.1642099143966733
747,24-11-2023 19:09,Ring,86,98.7,Low,89,Normal,No,Sedentary,-0.32640241826957017,0.11383791576380238,1.115737522257583
748,21-11-2023 01:42,Shoe,82,98.3,Medium,57,Normal,No,Stressed,-0.5061641796737116,-0.6618889378225731,-0.4353790261933099
749,29-11-2023 14:07,Earring,89,98.9,Medium,50,Normal,No,Active,-0.19158109721646405,0.5017013425569901,-0.7746857711669427
750,20-11-2023 15:21,Earring,102,99.3,High,73,Normal,Yes,Active,0.39264462734699584,1.277428196143338,0.34017924803213645
751,16-11-2023 16:36,Shoe,65,98.8,Medium,40,Normal,No,Sedentary,-1.270151665641313,0.3077696291603825,-1.2594096925578468
752,15-11-2023 09:41,Earring,84,99.0,Low,96,Irregular,No,Sedentary,-0.4162832989716409,0.6956330559535702,1.4550442672312156
753,19-11-2023 00:32,Earring,64,98.3,High,40,Irregular,No,Active,-1.3150921059923484,-0.6618889378225731,-1.2594096925578468
754,01-11-2023 11:58,Shoe,73,98.0,Medium,42,Normal,No,Stressed,-0.9106281428330301,-1.2436840780123408,-1.1624649082796659
755,10-11-2023 02:31,Ring,96,98.0,High,88,Irregular,No,Sedentary,0.1230019852407836,-1.2436840780123408,1.0672651301184926
756,19-11-2023 02:41,Earring,113,98.2,High,30,Normal,Yes,Stressed,0.886989471208385,-0.8558206512191532,-1.7441336139487507
757,23-11-2023 04:52,Earring,91,98.6,High,75,Normal,No,Stressed,-0.10170021651439329,-0.08009379763280527,0.43712403231031727
758,28-11-2023 22:01,Earring,109,98.6,High,52,Normal,Yes,Stressed,0.7072277098042434,-0.08009379763280527,-0.6777409868887619
759,04-11-2023 12:22,Earring,106,97.4,High,82,Normal,Yes,Sedentary,0.5724063887511374,-2.4072743583918763,0.77643077728395
760,26-11-2023 11:06,Earring,68,99.1,Medium,89,Normal,Yes,Stressed,-1.135330344588207,0.8895647693501503,1.115737522257583
761,29-11-2023 21:39,Shoe,96,98.8,High,68,Normal,No,Calm,0.1230019852407836,0.3077696291603825,0.09781728733668446
762,23-11-2023 12:47,Earring,108,98.6,Low,68,Normal,Yes,Sedentary,0.6622872694532081,-0.08009379763280527,0.09781728733668446
763,12-11-2023 21:54,Shoe,102,98.7,Low,92,Irregular,Yes,Sedentary,0.39264462734699584,0.11383791576380238,1.261154698674854
764,24-11-2023 03:31,Ring,96,98.2,Medium,43,Normal,No,Stressed,0.1230019852407836,-0.8558206512191532,-1.1139925161405755
765,20-11-2023 06:23,Shoe,107,98.7,High,99,Irregular,Yes,Sedentary,0.6173468291021728,0.11383791576380238,1.600461443648487
766,07-11-2023 18:17,Earring,67,98.2,High,75,Normal,No,Calm,-1.1802707849392424,-0.8558206512191532,0.43712403231031727
767,14-11-2023 23:42,Shoe,73,100.1,Medium,90,Normal,Yes,Sedentary,-0.9106281428330301,2.8288819033160615,1.1642099143966733
768,28-11-2023 23:11,Shoe,102,97.1,Low,44,Irregular,Yes,Stressed,0.39264462734699584,-2.9890694985816717,-1.065520124001485
769,16-11-2023 10:04,Shoe,70,98.4,Medium,56,Irregular,No,Sedentary,-1.0454494638861362,-0.46795722442596543,-0.48385141833240036
770,26-11-2023 15:10,Earring,86,99.1,Medium,44,Normal,Yes,Sedentary,-0.32640241826957017,0.8895647693501503,-1.065520124001485
771,29-11-2023 11:46,Shoe,175,98.3,High,71,Irregular,Yes,Active,3.6732967729725785,-0.6618889378225731,0.24323446375395566
772,25-11-2023 10:54,Ring,95,99.1,Medium,75,Normal,Yes,Sedentary,0.07806154488974822,0.8895647693501503,0.43712403231031727
773,20-11-2023 15:14,Shoe,84,99.3,Medium,91,Irregular,Yes,Sedentary,-0.4162832989716409,1.277428196143338,1.2126823065357637
774,23-11-2023 15:19,Earring,68,98.1,High,43,Irregular,No,Calm,-1.135330344588207,-1.0497523646157607,-1.1139925161405755
775,26-11-2023 19:55,Ring,90,98.0,Low,41,Normal,No,Calm,-0.14664065686542868,-1.2436840780123408,-1.2109373004187562
776,03-11-2023 11:05,Shoe,67,99.0,High,55,Normal,No,Calm,-1.1802707849392424,0.6956330559535702,-0.5323238104714907
777,15-11-2023 03:28,Ring,77,98.8,High,85,Normal,No,Calm,-0.7308663814288886,0.3077696291603825,0.9218479537012213
778,14-11-2023 23:04,Shoe,119,98.6,Medium,34,Irregular,Yes,Active,1.1566321133145971,-0.08009379763280527,-1.5502440453923891
779,10-11-2023 09:51,Shoe,76,98.7,High,73,Normal,No,Active,-0.7758068217799239,0.11383791576380238,0.34017924803213645
780,16-11-2023 01:36,Earring,102,98.6,High,43,Normal,Yes,Active,0.39264462734699584,-0.08009379763280527,-1.1139925161405755
781,08-11-2023 05:04,Shoe,96,98.7,Medium,98,Irregular,No,Calm,0.1230019852407836,0.11383791576380238,1.5519890515093964
782,18-11-2023 13:20,Earring,89,97.4,High,38,Irregular,No,Calm,-0.19158109721646405,-2.4072743583918763,-1.3563544768360276
783,20-11-2023 06:01,Earring,92,98.4,High,58,Irregular,No,Stressed,-0.056759776163357915,-0.46795722442596543,-0.38690663405421954
784,04-11-2023 21:44,Ring,88,98.8,Medium,51,Irregular,No,Stressed,-0.2365215375674994,0.3077696291603825,-0.7262133790278523
785,21-11-2023 06:35,Shoe,107,99.6,Low,91,Irregular,Yes,Stressed,0.6173468291021728,1.8592233363331059,1.2126823065357637
786,26-11-2023 11:06,Shoe,64,98.5,Low,73,Normal,No,Active,-1.3150921059923484,-0.2740255110293853,0.34017924803213645
787,08-11-2023 08:22,Shoe,97,97.9,Medium,76,Normal,No,Stressed,0.16794242559181896,-1.437615791408921,0.48559642444940765
788,09-11-2023 01:14,Shoe,83,98.5,Medium,37,Irregular,No,Calm,-0.4612237393226763,-0.2740255110293853,-1.404826868975118
789,11-11-2023 21:53,Ring,116,98.8,High,62,Irregular,Yes,Stressed,1.0218107922614912,0.3077696291603825,-0.19301706549785794
790,17-11-2023 22:57,Shoe,91,98.4,Medium,50,Irregular,No,Sedentary,-0.10170021651439329,-0.46795722442596543,-0.7746857711669427
791,21-11-2023 12:21,Ring,109,99.2,Low,34,Irregular,Yes,Calm,0.7072277098042434,1.083496482746758,-1.5502440453923891
792,06-11-2023 05:56,Ring,78,99.3,Medium,48,Irregular,Yes,Calm,-0.6859259410778532,1.277428196143338,-0.8716305554451236
793,13-11-2023 14:35,Shoe,88,98.2,Medium,76,Irregular,No,Calm,-0.2365215375674994,-0.8558206512191532,0.48559642444940765
794,28-11-2023 00:03,Earring,99,98.3,High,32,Normal,No,Sedentary,0.2578233062938897,-0.6618889378225731,-1.64718882967057
795,14-11-2023 13:39,Earring,88,98.9,Low,48,Irregular,No,Sedentary,-0.2365215375674994,0.5017013425569901,-0.8716305554451236
796,27-11-2023 14:20,Ring,113,98.1,Medium,92,Normal,Yes,Calm,0.886989471208385,-1.0497523646157607,1.261154698674854
797,18-11-2023 19:52,Shoe,117,99.1,Low,42,Irregular,Yes,Calm,1.0667512326125266,0.8895647693501503,-1.1624649082796659
798,02-11-2023 11:57,Ring,107,98.1,High,99,Irregular,Yes,Calm,0.6173468291021728,-1.0497523646157607,1.600461443648487
799,09-11-2023 12:53,Ring,116,98.0,High,80,Irregular,Yes,Calm,1.0218107922614912,-1.2436840780123408,0.6794859930057693
800,28-11-2023 16:09,Earring,168,98.8,High,57,Normal,Yes,Active,3.3587136905153305,0.3077696291603825,-0.4353790261933099
801,02-11-2023 19:46,Ring,80,98.9,Medium,97,Irregular,No,Sedentary,-0.5960450603757824,0.5017013425569901,1.503516659370306
802,21-11-2023 12:21,Shoe,110,98.4,Low,89,Normal,Yes,Active,0.7521681501552788,-0.46795722442596543,1.115737522257583
803,06-11-2023 00:24,Earring,114,98.8,High,41,Irregular,Yes,Calm,0.9319299115594204,0.3077696291603825,-1.2109373004187562
804,22-11-2023 12:19,Ring,67,99.2,Medium,53,Normal,Yes,Sedentary,-1.1802707849392424,1.083496482746758,-0.6292685947496716
805,17-11-2023 07:27,Shoe,119,99.1,Low,71,Normal,Yes,Sedentary,1.1566321133145971,0.8895647693501503,0.24323446375395566
806,08-11-2023 11:58,Earring,83,98.4,Low,89,Normal,No,Stressed,-0.4612237393226763,-0.46795722442596543,1.115737522257583
807,26-11-2023 04:32,Earring,70,98.7,Low,79,Normal,No,Sedentary,-1.0454494638861362,0.11383791576380238,0.6310136008666789
808,03-11-2023 19:54,Earring,68,98.3,High,76,Normal,No,Stressed,-1.135330344588207,-0.6618889378225731,0.48559642444940765
809,28-11-2023 17:00,Shoe,93,98.7,Low,91,Normal,No,Sedentary,-0.01181933581232254,0.11383791576380238,1.2126823065357637
810,11-11-2023 08:50,Shoe,165,98.4,Medium,37,Irregular,Yes,Active,3.2238923694622246,-0.46795722442596543,-1.404826868975118
